transaction_id,customer_id,main_account_number,transaction_date,amount,debit_credit,description,merchant,category,payment_method,organization_indicator,currency,business_responsible,balance
658c5fbc-768b-4b11-bcf0-108b47f6d632,f56129ec-bebb-40a0-8069-56c698b1b592,GB37CUCT98679807935978,2022-09-22,945.37,credit,"ONLINE PAYMENT LAWSON, ARROYO AND JONES ORDER ORD356376",Yang-Warren,Warehousing & Storage,Debit Card,Company,EUR,Daniel Wagner,412477.45
c25ca3a9-629f-4581-b727-c6e243ea5c26,3a4d015a-04ad-4e81-b356-04983de70d46,GB74TQMQ00025787298259,2022-09-23,494.07,credit,ONLINE PAYMENT EVANS LTD ORDER ORD692999,Frye and Sons,Electronics,Mobile Payment,Individual,EUR,Monica Herrera,4511.43
2a6a059a-debb-46db-be67-95b05af02d83,662e531e-879a-4720-8113-5f1372e36434,GB70VWQR77492424375402,2022-09-23,854.79,debit,DIRECT DEBIT CRUZ-BARKER INV17890,"Chavez, Dominguez and Trevino",Utilities & Rent,Mobile Payment,Company,EUR,Gina Moore,370545.04
40fed7c9-1855-4ea1-88aa-1e7a6d88e238,782eb445-28d1-4c61-8b6a-e9faa08f96fe,GB42BUTO59230450189616,2022-09-23,14.53,credit,CREDIT HEATH GROUP SALARY AUGUST,"Perry, Smith and Lambert",Payroll & Salaries,Mobile Payment,Company,EUR,Noah Rhodes,399287.13
84807941-8256-4c6b-93bd-5905b9bb18e8,0c656e4f-6858-402b-b8d9-868e4366b0cf,GB51EQTP52677223306046,2022-09-23,204.03,credit,TRANSFER TO COLTON CLARK JR. GB93TUFY55899528949934,Brown Inc,Pet Care & Supplies,Credit Card,Individual,EUR,Gina Moore,46911.99
6f0a5da5-34ac-4c3b-bf8c-0844137bf4f5,aa693986-e7c0-46e5-a66a-35d0d063c6bd,GB43LMEF08635365419518,2022-09-23,325.56,credit,"SEPA DD WASHINGTON, WALKER AND TAYLOR MANDATE MAND2231",Dalton Group,Software & Subscriptions,Debit Card,Company,EUR,Gabrielle Davis,373258.41
c41c2800-8a32-4cb6-bec3-7b6d3e898217,4c7aca49-7894-43b5-a415-2dbb7c7d4c86,GB60UVNM09379660334191,2022-09-23,968.94,debit,TRANSFER TO RICKY THOMPSON GB06XOHI58692985311180,Murray-Rich,Warehousing & Storage,Credit Card,Company,EUR,Dylan Miller,359661.78
59ec0aeb-8dbf-4a77-be79-c1af4e5a1f0f,83f75a2c-f6e0-4c9d-9871-2f52d10db81f,GB28MMNR32723865624220,2022-09-23,554.91,credit,CARD PAYMENT HARVEY-FIGUEROA MCDONALDBURGH,"Pittman, Perez and Barber",Shipping & Logistics,Debit Card,Company,EUR,Ryan Munoz,268883.85
74cdf258-6629-4239-92c8-d3c96011ca2a,dd77dbdc-b852-4af0-a7dc-ccbdb069960a,GB28LFBI56504481832192,2022-09-23,727.74,credit,PAYMENT SOSA-BRUCE ORD704787,"Bond, Pena and Brown",Healthcare & Medical Expenses,Credit Card,Individual,EUR,Lisa Hensley,33690.91
2b8a7df2-3ffb-44da-85bf-baeee8d43389,dfb85c10-7b45-4cf0-9011-5ec65ec1b821,GB87YQLB82148628902330,2022-09-24,687.61,credit,SEPA DD NUNEZ-HUDSON MANDATE MAND5290,Campbell-Ortega,Utilities,Mobile Payment,Individual,EUR,Abigail Shaffer,46416.86
897f5771-e0a6-448c-965d-a1e3e047480a,c339e8eb-0c41-4e02-8520-b48c05d9c5e8,GB69UZCR34404963919195,2022-09-24,584.58,credit,"CREDIT MASON, ANDREWS AND SMITH SALARY JUNE",Garrison Ltd,Clothing & Accessories,Debit Card,Individual,EUR,Gabrielle Davis,22679.77
7fcfafd6-3337-4c96-bf2c-d3dc09397a99,2547b8a9-2fd8-41ab-930a-ae92e58d67fe,GB96REKZ30925114262582,2022-09-24,983.99,debit,SUBSCRIPTION THOMAS-GROSS INV88609,"Rodriguez, Moody and Taylor",IT & Cloud Services,Mobile Payment,Company,EUR,Cristian Santos,479482.65
65f08334-cae9-418a-aef4-4bdc1b4d4def,42b06edc-05df-410c-bdae-5a678d4c1724,GB23NDPA24376545628417,2022-09-24,611.84,debit,"CARD PAYMENT NIELSEN, TUCKER AND ALVAREZ NEW MEGANTON",Cook Inc,Shipping & Logistics,Debit Card,Company,EUR,Lisa Hensley,357201.89
ac58f48c-de1e-4c29-832c-66dec4823020,09a12871-8b8d-4c14-bec0-7eed08284658,GB31ICGE83483152037710,2022-09-24,725.55,debit,SUBSCRIPTION PARK LLC INV20007,Brown Ltd,Shipping & Logistics,Mobile Payment,Company,EUR,Dylan Miller,431246.68
03383256-28e1-48e9-9cfe-823883c2241b,7443d86b-ac4f-4610-90f3-875e2681ffb7,GB10WBUM63370502497243,2022-09-24,774.23,credit,CARD PAYMENT ANDRADE-PHILLIPS PORT AMANDAMOUTH,Davis Inc,Employee Benefits,Debit Card,Company,EUR,Monica Herrera,51485.39
04a46fe2-10bf-4ba1-90cf-4f30db29dfd2,8c0908e7-7f54-45f4-8d60-510f5da8c9f7,GB53DCMP19022941318699,2022-09-24,596.44,debit,TRANSFER FROM RACHEL KRUEGER INV91887,Caldwell Group,Utilities & Rent,Mobile Payment,Company,EUR,Dylan Miller,70321.63
c5d1be1f-5cad-4a90-a0e0-c05ef7bdf0fd,56da4c58-7b32-4b5b-9dc3-f61224305fa4,GB30NHVE57039653136148,2022-09-24,778.14,credit,DIRECT DEBIT MORALES-WEAVER INV27126,"Rogers, Hunter and Romero",Insurance,Debit Card,Individual,EUR,Abigail Shaffer,45135.46
b01cbca1-0344-48dc-b44a-747a0a412b11,b452c391-b4a0-48e6-89a1-2dc109b7eb3c,GB20FDNS79729659027716,2022-09-24,984.23,debit,"SEPA DD ESTES, DUNLAP AND SCHMIDT MANDATE MAND5692","Walker, Hall and Harrington",Office Supplies,Debit Card,Company,EUR,Gabrielle Davis,55464.64
99916221-31f3-405b-8341-0547d1447e75,428e0c10-3ba1-42f2-be5e-a846c3984e7d,GB41MZPB24403304166241,2022-09-24,469.11,credit,"PAYMENT FRANKLIN, MARTIN AND MURPHY ORD210234",Patterson-Aguilar,Dining & Restaurants,Debit Card,Individual,EUR,Gina Moore,29319.06
353e5de4-a9cb-42c4-ac75-4c9a7f176704,9a77e277-4773-42f6-bd10-199050acb48a,GB93ZRFL53714785969691,2022-09-24,865.91,credit,TRANSFER FROM JOSEPH RICHMOND INV69123,"Fisher, Lopez and Duncan",Travel,Debit Card,Individual,EUR,Dylan Miller,27143.82
f4a9f6b0-446e-4a87-8084-f611d3e022fd,89805043-cf20-402e-ab3f-e43aeefeded9,GB84CNXO42336293449734,2022-09-25,822.17,credit,TRANSFER FROM BENJAMIN KELLEY INV05640,Martinez and Sons,Research & Development,Mobile Payment,Company,EUR,Ryan Munoz,31940.12
96051c35-f46d-43f9-8105-3369e7245ef1,52f1abbc-1edd-438e-a9f3-de985d053571,GB41CPLG61706171366572,2022-09-25,157.76,debit,"ONLINE PAYMENT GOMEZ, WILSON AND JONES ORDER ORD507543",Wheeler-Carlson,Business Insurance,Mobile Payment,Company,EUR,Allison Hill,460321.68
3df359d6-5a6d-4596-b580-17d63eceff5e,b44df4b5-0f73-4617-9e61-f0dccc692137,GB64YFVK13534655494717,2022-09-25,77.29,debit,TRANSFER FROM TRICIA DAVIS INV15663,Cooper and Sons,Travel & Hospitality,Mobile Payment,Company,EUR,Allison Hill,418880.23
b277e968-7f4b-41cd-83f9-2483ca14691b,e800e110-f796-4238-8a52-7d68ee690f74,GB17UVMZ85662462873342,2022-09-25,412.54,credit,ONLINE PAYMENT BURNETT-PRICE ORDER ORD631577,Combs Group,Travel,Credit Card,Individual,EUR,Cristian Santos,4447.17
d1fd6684-586c-4656-8d04-35373b00feb6,9cb20bbd-31a0-461e-80d7-0f891b41a626,GB22UORK76084958803955,2022-09-25,769.17,debit,PAYMENT NELSON INC ORD967148,"Bautista, Zimmerman and Marsh",Marketing & Advertising,Credit Card,Company,EUR,Monica Herrera,437066.01
7794e58e-8b5b-4bfd-8dc5-4cae01218ca8,ea4ee2dd-f0fe-4354-b0c0-e64ad1748912,GB75FALA15081247395003,2022-09-25,889.84,debit,"ONLINE PAYMENT MOON, BRADSHAW AND MARTINEZ ORDER ORD118425","Brandt, Bailey and Hopkins",Manufacturing & Raw Materials,Credit Card,Company,EUR,Abigail Shaffer,10085.76
eea082f3-0647-47c1-a453-bb75999b0ac5,6250338b-9691-4ff9-96ee-731ed3b6300a,GB35VUML82029702135569,2022-09-25,967.66,credit,PAYMENT COOLEY LTD ORD788423,"Cooley, Banks and Patterson",Electronics,Mobile Payment,Individual,EUR,Jamie Arnold,13005.66
a4a3d5e9-dd72-419e-93de-d26322bcf2d5,b55ac5ac-c62f-4960-8031-85339967ab1d,GB17CTKD51092268592624,2022-09-26,136.58,debit,"ONLINE PAYMENT BELL, VARGAS AND SMITH ORDER ORD203273",Parker-Rubio,Utilities & Rent,Debit Card,Company,EUR,Noah Rhodes,418016.98
b9712a65-519e-43a2-8add-5298a68e9d0e,6b4b3a54-f108-4d01-bff1-0d3fdd3bba10,GB67UCWH32288985725459,2022-09-26,515.79,credit,TRANSFER TO JOSE LLOYD GB59QNYI94931401482454,"Smith, Nelson and Cook",Research & Development,Credit Card,Company,EUR,Noah Rhodes,408293.86
8481fed9-867e-4bc4-9c4f-ee2dc03f425e,e8614a61-b5f9-4eae-9823-4969226353bb,GB45SXSA45301742684145,2022-09-26,19.17,debit,"SEPA DD REEVES, HURST AND CONWAY MANDATE MAND2383","Hill, Newman and Moore",Gifts & Donations,Credit Card,Individual,EUR,Angie Henderson,39467.79
36b22d4e-511a-4c95-92eb-13d196f300a4,b02e1da7-dff6-4376-a24e-ae6510435959,GB56ZRYO75153663778052,2022-09-26,176.69,credit,CARD PAYMENT SMITH-MORRIS NEW JAMESHAVEN,Mccoy-Flores,Warehousing & Storage,Debit Card,Company,EUR,Monica Herrera,429408.29
fa2e2222-92c7-496c-8693-cc8e472b041f,171d6b67-81f7-4d91-a348-a4d290043106,GB62AZYI07859321334803,2022-09-26,367.71,credit,UTILITY BILL DAVILA AND SONS INV09725,Long-Ashley,Clothing & Accessories,Credit Card,Individual,EUR,Connie Lawrence,10957.43
102a6226-d89e-4827-8816-9ca9a802fde7,ebaeb541-014e-4858-acdd-5297fa0c4503,GB22UORK76084958803955,2022-09-27,393.53,debit,SUBSCRIPTION JUAREZ LLC INV64525,"Alvarez, Cohen and Mills",Equipment & Maintenance,Mobile Payment,Company,EUR,Monica Herrera,436672.48
83f62317-e250-4514-8c3a-c73b4314e6b1,3c2c5295-77c0-4d31-a1a0-208487d99027,GB28UWLP17320309376184,2022-09-27,258.75,debit,UTILITY BILL MORENO INC INV51376,Dixon Inc,Fitness & Wellness,Debit Card,Individual,EUR,Cristian Santos,48985.76
730a0bb4-da8f-4656-989f-549653cea4c4,c6c977ec-41e3-47ee-b398-6f936dd7286a,GB39DTKU62525715099768,2022-09-27,517.32,debit,TRANSFER FROM JERRY DOYLE INV54261,Novak Inc,Professional Services,Debit Card,Company,EUR,Angie Henderson,373055.83
4fd64b34-70da-4d67-bcc7-d025eb4def52,fe819b2c-c299-4b8b-a3e4-6bb49da9738f,GB41CPLG61706171366572,2022-09-27,661.83,debit,CARD PAYMENT LIN-COLEMAN ALLENMOUTH,Montoya Group,Professional Services,Debit Card,Company,EUR,Allison Hill,459659.85
54e7939b-4ffd-41b2-9a86-59a14f28a2fd,5e920563-f14a-4eec-b3e3-d67f17c275b6,GB26GWDV03032432983954,2022-09-27,683.3,credit,"SUBSCRIPTION SNYDER, WILLIAMSON AND GRAY INV80497",Moore-Montgomery,Electronics,Debit Card,Individual,EUR,Dylan Miller,37139.16
f478bab7-3a3d-479d-9cc6-59dbba097985,e72f0a38-f156-4c5d-a91e-cd426d27c4cf,GB59IPFY84639208678085,2022-09-27,678.38,credit,CREDIT COOK-RAMSEY SALARY JUNE,Jenkins-Pratt,Software & Subscriptions,Debit Card,Company,EUR,Connie Lawrence,273592.7
0f0fe00a-6d7c-4ab4-97d4-406b8f365781,4bcecf46-86ae-434d-bc4b-61e2a426c3c5,GB44VZEM62015720185962,2022-09-27,249.42,credit,UTILITY BILL LINDSEY-ROBINSON INV02505,Martinez LLC,Business Insurance,Credit Card,Company,EUR,Michele Williams,382382.88
cc45437e-3542-4ed8-9e10-595845e4e1ce,4dc226d6-3b91-4394-be2c-865b8fe9f0f0,GB80NCPR93206496935782,2022-09-27,451.31,credit,CREDIT MCDONALD-GONZALEZ SALARY FEBRUARY,"Jones, Ochoa and Burns",Healthcare & Medical Expenses,Credit Card,Individual,EUR,Abigail Shaffer,4209.35
b86f6339-d15a-4976-af65-bf6f4410750f,76a4276b-a29b-4ba4-8c8d-9712952be0ce,GB81AQUA99693084887256,2022-09-27,722.38,debit,PURCHASE GROSS-GOLDEN ORD486552,Cook PLC,Energy & Fuel,Debit Card,Company,EUR,Daniel Wagner,447923.75
52ed3fcb-5c11-4252-bcf3-40d65dabe4ab,ba9728b8-5639-4ce7-9a13-01edb7c9ad92,GB40LLOT24991251341252,2022-09-27,830.03,debit,"ONLINE PAYMENT SANCHEZ, MASON AND SMITH ORDER ORD418686",Soto and Sons,Insurance,Debit Card,Individual,EUR,Connie Lawrence,2.5
55d5b490-6875-44b4-aeb2-70b91db72f81,16d41973-cf7e-4a3d-b5a3-74806772e268,GB65EDOD95535603319036,2022-09-27,357.1,debit,SUBSCRIPTION EDWARDS PLC INV19540,Hines-Ford,Travel & Hospitality,Mobile Payment,Company,EUR,Michele Williams,194848.64
cd1bd3ca-56a1-423b-9107-572e3ca66d61,bb219e09-edf1-4170-ad27-cce43dc1dfc8,GB97NUCW10371293870051,2022-09-27,459.85,credit,SUBSCRIPTION REESE LTD INV25637,"Chen, Martinez and Miller",Recruiting & Hiring,Debit Card,Company,EUR,Ryan Munoz,156439.83
42ad2c92-6809-416e-ae03-ec8d0ffb0876,f159ba06-3bd5-4b36-b9c9-0881dd1ad16e,GB98IOFS29314386632270,2022-09-28,337.52,debit,CREDIT SERRANO-FLORES SALARY MAY,Gonzales LLC,Utilities,Mobile Payment,Individual,EUR,Daniel Wagner,26309.9
8136703b-1a8a-4ba0-86da-a83eb8b22366,df7834ba-8be1-4f30-9ab9-0d30e28fcfcc,GB47DVLO39930561648408,2022-09-28,212.2,credit,TRANSFER FROM KATELYN MOORE INV43875,Boyd and Sons,Groceries,Mobile Payment,Individual,EUR,Cristian Santos,34578.59
07d0bbfe-c84e-4dde-a023-39382fbf28e0,49df0329-8c1c-4c66-8d8c-0e884d11cdd1,GB44LVYX49733484344375,2022-09-28,183.97,credit,"UTILITY BILL JOHNSON, HILL AND ROBINSON INV92817","Martin, Clarke and Crawford",Pet Care & Supplies,Credit Card,Individual,EUR,Daniel Wagner,9984.94
c2bf7386-6c92-4161-89f9-b992118b2ac4,0f9d92b5-2959-49df-b3ae-d38485124861,GB27IHEK62168936392649,2022-09-28,321.66,debit,TRANSFER TO JENNA BARRON GB85CTYV34877601310986,Cox-Miller,Electronics,Debit Card,Individual,EUR,Daniel Wagner,17564.05
d0f48049-7b26-4736-8d49-d42cb3f4030c,e7348c61-08b3-46bb-8d41-853189ec7b42,GB24JYLT92816158148769,2022-09-28,201.37,debit,TRANSFER FROM RANDY HUTCHINSON INV63700,Copeland-Yu,Equipment & Maintenance,Credit Card,Company,EUR,Gina Moore,219821.71
58f0407f-8edf-4c00-bf83-542e41c63770,bddd0ca0-27bf-49b1-abd4-af0fb4917408,GB34DBES32184011845826,2022-09-28,890.9,debit,DIRECT DEBIT HARDY-GIBBS INV01659,"Ford, Johnson and Hobbs",Manufacturing & Raw Materials,Credit Card,Company,EUR,Monica Herrera,375399.11
34cd1d19-6b09-4691-9898-0a84f23e0b2e,2b63bbd9-8e71-4d00-a9ae-bae2706d9f9c,GB45NGTG43626204439735,2022-09-28,458.44,credit,TRANSFER TO CARLA COOPER GB30NMDV89084555317891,Peterson-Pace,Manufacturing & Raw Materials,Debit Card,Company,EUR,Allison Hill,108289.68
9941f6eb-ebc3-4768-87da-750b83f61065,2d933751-e10d-4f91-b49e-384f94e61b85,GB87ISBE11586938068687,2022-09-28,808.16,debit,TRANSFER TO MICHAEL DELEON GB22IQEK42540867756670,Matthews and Sons,Healthcare & Medical Expenses,Debit Card,Individual,EUR,Michele Williams,32351.76
f3592cbf-f64e-44b9-8669-b047ff234260,edf782a0-4c05-41d1-823e-4bb0d1ee4d98,GB11BLPU83609149851724,2022-09-28,603.4,debit,"SUBSCRIPTION DAVIDSON, PATEL AND ROWE INV94368",Ramos and Sons,Insurance,Credit Card,Individual,EUR,Noah Rhodes,23472.69
e81b9c4f-e634-4fb0-aaaa-c537383799a4,c59375bd-6565-4fa7-9579-ca7b37b6e7e8,GB88IKHC47379965075273,2022-09-29,145.34,debit,ONLINE PAYMENT JOHNSON-MCKENZIE ORDER ORD349063,"Martin, Greer and Melendez",Housing & Rent,Debit Card,Individual,EUR,Monica Herrera,11216.4
fe98c6c6-fdc8-43bc-9883-d253f5481d98,a223078a-b7ec-49e4-92e5-525e325a04f9,GB59IPFY84639208678085,2022-09-29,341.33,debit,"ONLINE PAYMENT JACKSON, MCCLURE AND FRANCIS ORDER ORD692976",Stevens-Payne,Taxes & Compliance,Mobile Payment,Company,EUR,Connie Lawrence,273251.37
b826d71c-2306-414f-aa4c-f9b546a1a4a8,73e7aab2-b886-460e-993b-87463c13ad33,GB39LJOF92842222310592,2022-09-29,726.02,credit,ONLINE PAYMENT CARRILLO LTD ORDER ORD861235,Johnson Group,Shipping & Logistics,Debit Card,Company,EUR,Gina Moore,24438.09
739c607f-2ec6-4733-a382-19b220edc9b2,302ef8d0-0a67-4397-b5a2-e228285137cc,GB60VJTV99827950145561,2022-09-29,908.55,debit,DIRECT DEBIT WHITE-JOHNSON INV33608,Reed-Howell,Payroll & Salaries,Mobile Payment,Company,EUR,Abigail Shaffer,329513.66
44d7d566-c51e-4213-8864-0b36a1940b0b,fb678de9-00db-4037-8148-d978877c12c1,GB60ADIF94019655698169,2022-09-29,49.64,debit,SEPA DD WELLS PLC MANDATE MAND8798,Schroeder LLC,Manufacturing & Raw Materials,Credit Card,Company,EUR,Lisa Hensley,5705.16
c729e964-a142-4221-8cc5-c84ea0b80b61,3e5f371d-bc30-4884-8dbf-fd7a5312ab77,GB81LJKG81792171747733,2022-09-29,418.08,debit,"CARD PAYMENT WHITE, WEST AND TYLER PORT CHARLES",Martin-Freeman,Groceries,Credit Card,Individual,EUR,Jamie Arnold,14872.36
73f12414-852a-458a-9405-7b033b5949c9,95d09705-766f-4807-a856-74a82dc9966b,GB10NISB78515867342575,2022-09-29,583.91,credit,ONLINE PAYMENT CHANDLER INC ORDER ORD142516,"Rodgers, Chase and Logan",Home & Furniture,Mobile Payment,Individual,EUR,Gina Moore,39412.31
4acbcce0-72df-45a8-afa9-115bdcd77e01,8a26f776-f25e-4a22-a30d-d27e2fa1fcb5,GB66ZOBR66882634351751,2022-09-29,193.78,debit,"CARD PAYMENT SUMMERS, GALLEGOS AND MCCLAIN NORTH WHITNEYFORT","Drake, Collins and Howard",Fitness & Wellness,Mobile Payment,Individual,EUR,Allison Hill,15300.53
67c61987-4814-4e7c-bb90-b5dc22573398,c4227968-b7ee-4510-aaad-ca47961ef83b,GB55SYFP12966667600835,2022-09-29,52.38,debit,SUBSCRIPTION FREEMAN AND SONS INV85536,"Johnson, Wyatt and Moore",Shipping & Logistics,Debit Card,Company,EUR,Abigail Shaffer,327598.95
94194ec6-9d85-4c7c-809f-ef224853a4eb,1d9b20f6-0d17-4b98-87b8-50412b8fc387,GB20SEJX07553666845909,2022-09-29,793.3,debit,TRANSFER FROM JOSEPH CLARK INV39997,Rogers Group,Transportation,Mobile Payment,Individual,EUR,Michele Williams,13372.31
223062d4-b040-4f3a-9be6-27d8f210af6b,e539c2b6-3cae-4612-879b-0f0d84c622dc,GB70VWQR77492424375402,2022-09-29,676.57,debit,TRANSFER TO BRITTANY BARNES GB96FUNU25945838521495,"Chambers, Hanson and Woods",Software & Subscriptions,Credit Card,Company,EUR,Gina Moore,369868.47
1f99387b-cc5f-4172-9887-6fdc44fec0cc,287d0650-ef61-4657-860e-55befdff46f3,GB52GYQD56149784036900,2022-09-30,995.49,debit,DIRECT DEBIT WEISS-WOLFE INV92655,Sanders LLC,Personal Care,Credit Card,Individual,EUR,Angie Henderson,29927.51
46dbadd9-0079-4a3b-9520-f9a6e27be17a,005b2ddb-cbfb-49c3-97ed-5112e6cdfae1,GB77DQVC02203173109678,2022-09-30,874.86,debit,TRANSFER FROM KELLY CARSON INV02254,Kelley Inc,Office Supplies,Mobile Payment,Company,EUR,Dylan Miller,168511.05
acf1830f-1ba1-490d-b2b2-10d75ac0dcd8,7bc27cda-ef50-4e85-85e5-eaaa751dae66,GB57ACAI32898614341036,2022-09-30,671.33,credit,"SUBSCRIPTION KELLY, EWING AND DOUGLAS INV75046",Greene Inc,Equipment & Maintenance,Credit Card,Company,EUR,Abigail Shaffer,452116.47
a275429a-3651-493c-a0c6-5ab9857c40c5,f8f89c57-123c-4770-8e24-79e726019167,GB41TRAX06155810835832,2022-09-30,656.25,debit,"PURCHASE KNOX, SIMPSON AND GOODMAN ORD960066",Malone Group,IT & Cloud Services,Credit Card,Company,EUR,Cristian Santos,481442.32
87e4bdc7-8f06-4470-80b7-158e30fc051a,d63e794a-3dd6-4a4c-b03e-1270a954ca07,GB57EDBJ69632595327877,2022-09-30,260.17,debit,PURCHASE STAFFORD PLC ORD076758,Jackson-Montoya,Home & Furniture,Credit Card,Individual,EUR,Noah Rhodes,8671.78
eb2d5e6f-f407-4030-9a7b-2b6d648926f1,53e0aec9-cb21-4503-ac78-44ce13ce7277,GB41BNQM71773180632543,2022-09-30,703.16,debit,TRANSFER TO LAURA COMPTON GB16TSDU14349230163599,Richards LLC,Housing & Rent,Mobile Payment,Individual,EUR,Cristian Santos,2438.87
4de12ae5-dd17-4349-89d4-0106af48d68b,3fe361ab-0ab9-4329-8949-ff0e1b4a122e,GB54ULKE13760375482145,2022-09-30,758.49,debit,PURCHASE ANDERSON GROUP ORD307404,"Matthews, Harrell and Myers",Energy & Fuel,Credit Card,Company,EUR,Monica Herrera,372920.75
dcb40480-07f8-4146-9ad5-ef6583473fba,7e8fe28d-9167-4aef-b587-553936d4af60,GB94UDVZ23828258673622,2022-09-30,990.03,debit,SUBSCRIPTION MORRIS PLC INV04445,Hart-Garrett,Taxes & Compliance,Debit Card,Company,EUR,Angie Henderson,491523.56
d04cc422-3272-4fe1-9310-26042e8635b2,7447d686-d090-4e03-8a34-78957af28233,GB06LHSN21851888880670,2022-09-30,630.5,debit,"SUBSCRIPTION MORAN, THOMPSON AND MARSHALL INV18058",Sexton-Warner,Warehousing & Storage,Credit Card,Company,EUR,Noah Rhodes,432008.29
a8d2b9f8-61d4-4227-b9d1-597071fe354d,a743fe00-706b-4138-941e-e0b789fa2744,GB52GYQD56149784036900,2022-09-30,428.02,debit,SUBSCRIPTION PATTERSON INC INV97661,Kim-Moreno,Utilities,Debit Card,Individual,EUR,Angie Henderson,29499.49
697bb6da-21e3-48d4-80c1-a30b4fbe6ff2,6e96d0e0-c872-4748-8198-e58c2f94c5b6,GB54GOHM34669254812147,2022-09-30,218.23,credit,DIRECT DEBIT HANSON-DAVIS INV79961,Gonzalez-Chase,Security Services,Credit Card,Company,EUR,Allison Hill,297151.42
eec0791e-7813-4d90-b347-bd07ea7eceb8,0cbf7949-4b6f-41ae-a36b-82aee3677f3a,GB62ECND07051843905529,2022-10-01,457.41,credit,"UTILITY BILL PATTERSON, RODRIGUEZ AND CLARK INV96602",Burns-Mejia,Marketing & Advertising,Mobile Payment,Company,EUR,Ryan Munoz,148415.11
7fe3ba4b-c9d5-4806-b893-62976922973a,4ee6e619-a7d6-4449-b676-fff55fc3efce,GB54OEZO88957986872774,2022-10-01,789.82,credit,TRANSFER TO REBECCA SCOTT GB78GUHF89564447656326,Newman LLC,Professional Services,Debit Card,Company,EUR,Ryan Munoz,210275.94
72c6f069-376f-468d-bbcd-0dcde5d70315,c3199172-4a32-4188-b356-e5db03271708,GB61BREP23590960567303,2022-10-01,494.74,credit,TRANSFER TO MICHAEL THOMPSON GB94SEEB88698792234890,Francis Ltd,Housing & Rent,Debit Card,Individual,EUR,Allison Hill,30560.25
f27802b1-3e0b-4526-8358-612b1453dd5b,3b7c07f2-b809-46ea-bb85-a3869298ac4d,GB98IOFS29314386632270,2022-10-01,699.49,credit,SEPA DD OCHOA INC MANDATE MAND3142,Burke LLC,Dining & Restaurants,Debit Card,Individual,EUR,Daniel Wagner,27009.39
c6706015-7e22-42ad-84aa-890f7ef81ebf,636a0374-bb4d-48b7-b9d6-8e0ef1a040ce,GB02RZSI76973577907141,2022-10-01,587.47,debit,PAYMENT MARTIN-MARTIN ORD526792,Miller-French,Security Services,Debit Card,Company,EUR,Monica Herrera,178013.46
5e136e61-799c-4249-a510-381fc75717eb,49d07ceb-54e9-4df8-bc9b-85fdcd887ae8,GB22WWSD94096105566139,2022-10-01,267.43,credit,TRANSFER TO ALICIA COLLINS GB83EWKZ32178649045551,Herrera-Williams,Employee Benefits,Mobile Payment,Company,EUR,Connie Lawrence,67586.5
e33bcf6b-a47f-4b31-a406-e6b8210122b4,647262c9-8d23-4e4d-8fc8-e7f9fadab840,GB10ALYN98152873397855,2022-10-01,679.66,debit,CARD PAYMENT NICHOLS-MOORE SOUTH JOHNMOUTH,Sanchez-Roy,Childcare & Babysitting,Mobile Payment,Individual,EUR,Ryan Munoz,27426.69
72322d0c-a7b7-478e-8dd5-a1169f02786a,89fa8a36-c7c0-488d-997e-6cf9b0bb46a2,GB70HMCL30515220472779,2022-10-02,278.27,credit,TRANSFER FROM ROBERT BAKER INV15909,"Garrett, Rogers and Reilly",Groceries,Credit Card,Individual,EUR,Jamie Arnold,5364.48
016368b5-fd94-4de7-aa03-720b6799694e,5071d307-7eea-4eac-b366-009eafecd5b1,GB92LHUI39611291093371,2022-10-02,64.1,credit,"CARD PAYMENT SAUNDERS, MALONE AND RAMIREZ WILLIAMSVIEW",Johnson and Sons,Energy & Fuel,Mobile Payment,Company,EUR,Monica Herrera,96643.69
95395f76-a281-45a2-b396-523a8362dbe6,94042b7f-90f6-4142-bb70-df10b4df649a,GB78KNSO25217525007432,2022-10-02,605.65,debit,SUBSCRIPTION MORGAN PLC INV05687,Glenn-Graham,Corporate Events & Sponsorships,Credit Card,Company,EUR,Connie Lawrence,229642.34
30077da4-5150-4d02-9b1e-868a6414016e,b2f25ae9-0fb0-4258-9fc6-7c3d89e39770,GB34MOXH20441384596094,2022-10-02,664.08,debit,TRANSFER TO DAVID MARTIN GB48LNVG64023081562345,Vaughn-Vang,Warehousing & Storage,Credit Card,Company,EUR,Noah Rhodes,358311.68
b3ef5969-1928-4d7c-bced-3552c573e8e4,af3f6f3b-aac0-4e95-98ef-e1afdf2d838e,GB87ISBE11586938068687,2022-10-02,216.85,credit,CREDIT BREWER AND SONS SALARY JULY,Lambert-Ali,Insurance,Debit Card,Individual,EUR,Michele Williams,32568.61
a3950f16-c062-43e1-9438-923ab1053c0a,43ae3d55-506c-4a4d-9c32-5f3ca46b5811,GB76USFY26801824225358,2022-10-02,289.69,credit,"CREDIT WEST, SMITH AND TORRES SALARY FEBRUARY","Kennedy, Garcia and Miller",Employee Benefits,Credit Card,Company,EUR,Daniel Wagner,94384.79
de4d9882-d0c2-421f-bc77-36056a8d7bd5,2cd67e8c-9ae9-4838-a757-deb844b77031,GB18BZSN26265826312819,2022-10-03,27.52,credit,PURCHASE MCDONALD LLC ORD905938,"Norris, Cox and Mclean",Insurance,Mobile Payment,Individual,EUR,Noah Rhodes,39118.53
